,id,alias,name,image_url,url,review_count,rating,price,display_phone,Exact_Address,Postal_Code,City,Country,latitude,longitude,categories_list,menu_available,Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche
1550,805sUZUrM46WWmgYowLEZQ,le-petit-cambodge-paris,Le Petit Cambodge,https://s3-media4.fl.yelpcdn.com/bphoto/vFyzuKQJhWlErRou4Hz1TQ/o.jpg,https://www.yelp.com/biz/le-petit-cambodge-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,117,3.4,€€,+33 1 42 45 80 88,"20 rue Alibert, 75010 Paris, France",75010 Paris,Paris,FR,48.871673,2.368088,"['Cambodian', 'Pan Asian', 'Vegetarian']",True,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00,12:00-23:00
1551,OtEMARpixJfZFkhrfljxyg,koredam-paris,Koredam,https://s3-media3.fl.yelpcdn.com/bphoto/bWRWcaSyT_C9ObtO21KcTQ/o.jpg,https://www.yelp.com/biz/koredam-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,3,4.7,,+33 1 43 26 59 93,"13 quai de Montebello, 75005 Paris, France",75005 Paris,Paris,FR,48.8517393,2.3494138,['Pan Asian'],False,,,,,,,
1552,rt5WArZ_wA4C87f7BiCVzA,kokonor-paris,Kokonor,https://s3-media4.fl.yelpcdn.com/bphoto/TUPFTwBYat7Rtn-vFD5cwA/o.jpg,https://www.yelp.com/biz/kokonor-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,73,4.2,€€,+33 1 43 29 96 14,"206 rue Saint Jacques, 75005 Paris, France",75005 Paris,Paris,FR,48.84551,2.34257,"['Himalayan/Nepalese', 'Pan Asian']",False,18:30-22:00,18:30-22:00,18:30-22:00,18:30-22:00,18:30-22:00,18:30-22:00,18:30-22:00
1553,y5p0-DZb6k8mYwpqk24vag,mianguan-paris,Mianguan,https://s3-media3.fl.yelpcdn.com/bphoto/O1JwVUIWhTVv9J89MCK63Q/o.jpg,https://www.yelp.com/biz/mianguan-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,18,4.5,€,+33 1 40 33 45 01,"34 rue de Belleville, 75020 Paris, France",75020 Paris,Paris,FR,48.8729899924544,2.38043727106792,['Pan Asian'],False,,,,,,,
1554,1K04xUu6xJv3TycBf-_O9A,miss-kō-paris-2,Miss Kō,https://s3-media1.fl.yelpcdn.com/bphoto/H9UoypE2ubZnaLTvb2jvng/o.jpg,https://www.yelp.com/biz/miss-k%C5%8D-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,153,3.6,€€€,+33 1 53 67 84 60,"49/51 avenue George V, 75008 Paris, France",75008 Paris,Paris,FR,48.870896,2.300525,"['Cocktail Bars', 'Sushi Bars', 'Pan Asian']",False,12:00-02:00 (overnight),12:00-02:00 (overnight),12:00-02:00 (overnight),12:00-02:00 (overnight),12:00-02:00 (overnight),12:00-02:00 (overnight),12:00-02:00 (overnight)
1555,3LoA-PYEUO7hIhKn9UFxew,marclee-paris,Marclee,https://s3-media1.fl.yelpcdn.com/bphoto/NnFM9loIQFu3tnz6Kl0-ZQ/o.jpg,https://www.yelp.com/biz/marclee-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,4,4.0,,+33 1 47 70 50 88,"10 rue Saulnier, 75009 Paris, France",75009 Paris,Paris,FR,48.875244,2.344483,"['Breakfast & Brunch', 'Pan Asian']",True,,19:00-00:00,19:00-00:00,19:00-02:00 (overnight),19:00-02:00 (overnight),19:00-02:00 (overnight),
1556,HsuHz5Vnjp6Upiu1dSYFjA,john-weng-paris,John Weng,https://s3-media3.fl.yelpcdn.com/bphoto/gaWzYK2Kvofb15vmW6UhHA/o.jpg,https://www.yelp.com/biz/john-weng-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,35,3.7,€€€,+33 1 42 46 27 81,"20 rue du faubourg Poissonière, 75010 Paris, France",75010 Paris,Paris,FR,48.8724168947677,2.3479660490318,"['Bistros', 'Pan Asian']",False,09:00-02:00 (overnight),09:00-02:00 (overnight),09:00-02:00 (overnight),09:00-02:00 (overnight),09:00-02:00 (overnight),09:00-02:00 (overnight),
1557,-yaW71_7betiI_nAqBSZRQ,ito-izakaya-paris,Ito Izakaya,https://s3-media4.fl.yelpcdn.com/bphoto/ZhmyyD9XUozvxhb-AWao-Q/o.jpg,https://www.yelp.com/biz/ito-izakaya-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,28,4.0,€€€,+33 9 52 91 23 00,"4 rue Pierre Fontaine, 75009 Paris, France",75009 Paris,Paris,FR,48.8805719,2.3350294,"['Japanese', 'Tapas Bars', 'Pan Asian']",True,19:30-01:00 (overnight),19:30-01:00 (overnight),19:30-01:00 (overnight),19:30-01:00 (overnight),19:30-02:00 (overnight),19:30-02:00 (overnight),
1558,rBO7E4Y6NxoSJmEwBYIcUA,viets-paris,Viet's,https://s3-media4.fl.yelpcdn.com/bphoto/jJsxX8GDphJ8RzlTMPr3Og/o.jpg,https://www.yelp.com/biz/viets-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,3,4.0,,+33 6 52 91 99 22,"1 rue Bosio, 75016 Paris, France",75016 Paris,Paris,FR,48.8490907,2.2652053,"['Vietnamese', 'Caterers', 'Pan Asian']",False,11:30-14:30,11:30-14:30,11:30-14:30,11:30-14:30,11:30-14:30,,
1559,H6XZ4Femda9gSJKlVN_tOQ,la-couronne-dorée-issy-les-moulineaux-4,La Couronne Dorée,https://s3-media2.fl.yelpcdn.com/bphoto/bG6ZHPpzZkK5N2h6JDCKoA/o.jpg,https://www.yelp.com/biz/la-couronne-dor%C3%A9e-issy-les-moulineaux-4?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,4,4.5,,+33 1 46 48 83 82,"32 Rue Ernest Renan, 92130 Issy-Les-Moulineaux, France",92130 Issy-Les-Moulineaux,Issy-Les-Moulineaux,FR,48.828462,2.281762,"['French', 'Pan Asian']",False,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:30-22:30,19:00-22:30,
1560,rs8eSHd1xW5MIJWZ5j-Ikw,chez-nelly-paris,Chez Nelly,,https://www.yelp.com/biz/chez-nelly-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,1,5.0,,+33 1 40 50 66 23,"39 rue Jean de la Fontaine, 75016 Paris, France",75016 Paris,Paris,FR,48.85037,2.27052,"['Thai', 'Pan Asian']",False,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,
1561,Z9jYQgUMLraI3Y9wDVVVdQ,bobun-paris-4,Bobun,https://s3-media3.fl.yelpcdn.com/bphoto/5jBJ6-wPCvTqtbbfsxFsYA/o.jpg,https://www.yelp.com/biz/bobun-paris-4?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,1,5.0,,+33 1 42 03 06 11,"4 rue Toullier, 75005 Paris, France",75005 Paris,Paris,FR,48.84737,2.343,"['Vietnamese', 'Pan Asian', 'Thai']",True,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,
1562,UwBeDCFTLD3A5uPQG40Ztw,la-locomotive-paris-2,La Locomotive,https://s3-media2.fl.yelpcdn.com/bphoto/mvllWX2cra4zOJsS9LMh3Q/o.jpg,https://www.yelp.com/biz/la-locomotive-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,6,4.0,€,+33 1 53 26 91 68,"25 rue de Torcy, 75018 Paris, France",75018 Paris,Paris,FR,48.89123,2.36195,"['Vietnamese', 'Pan Asian']",False,,,,,,,
1563,vC1dvV0wPjG8XToTUJyj2w,raviolis-chinois-nord-est-paris,Raviolis Chinois Nord-Est,https://s3-media3.fl.yelpcdn.com/bphoto/r9s2mYzdhplIKsgz3TrOZg/o.jpg,https://www.yelp.com/biz/raviolis-chinois-nord-est-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,109,4.1,€,+33 1 75 50 88 03,"11 rue Civiale, 75010 Paris, France",75010 Paris,Paris,FR,48.87291,2.37535,"['Dim Sum', 'Pan Asian']",False,11:00-22:30,11:00-22:30,11:00-15:00,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30
1564,-NJatWPyxK2ovUlGkIWGrw,lanna-cafe-paris,Lanna Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/8yEL5CyW5BHP8tLf5kMThg/o.jpg,https://www.yelp.com/biz/lanna-cafe-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,9,3.9,€€€,+33 9 80 33 60 44,"16 rue des Dames, 75017 Paris, France",75017 Paris,Paris,FR,48.8852054393492,2.32532050530634,"['French', 'Thai', 'Pan Asian']",False,18:30-00:00,18:30-00:00,18:30-00:00,18:30-00:00,18:30-00:00,18:30-00:00,18:30-00:00
1565,e8W6GdUphmHGfiUHm5ursg,afa-aubervilliers,Afa,https://s3-media1.fl.yelpcdn.com/bphoto/fdEGeDm4tnMXRCtpTIhfrA/o.jpg,https://www.yelp.com/biz/afa-aubervilliers?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,2,3.5,,,"88 Avenue Victor Hugo, 93300 Aubervilliers, France",93300 Aubervilliers,Aubervilliers,FR,48.9059714,2.3750792,['Pan Asian'],False,,,,,,,
1566,Jn59M698HFYp7EygCQ-5xw,le-mandarin-paris-6,Le Mandarin,https://s3-media3.fl.yelpcdn.com/bphoto/BZzi_6g3l_qlxErR7kf3bg/o.jpg,https://www.yelp.com/biz/le-mandarin-paris-6?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,13,4.1,,+33 1 43 29 07 14,"5 Rue Montfaucon, 75006 Paris, France",75006 Paris,Paris,FR,48.85275,2.33582,"['Thai', 'Chinese', 'Pan Asian']",False,,,,,,,
1567,EWY5XxsN9PaMsIK-f6dvqA,le-café-chinois-paris-6,Le Café Chinois,https://s3-media2.fl.yelpcdn.com/bphoto/nzaecKWqyOX-wu_m2NIhSw/o.jpg,https://www.yelp.com/biz/le-caf%C3%A9-chinois-paris-6?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,14,3.8,€€,+33 1 42 71 47 43,"7 Rue Béarn, 75003 Paris, France",75003 Paris,Paris,FR,48.85706,2.36598,"['Pan Asian', 'Tea Rooms']",False,12:00-17:00,12:00-18:00,12:00-18:00,12:00-18:00,12:00-18:00,,
1568,O4UUVDwkE3hsMEjexV0BaQ,chez-haki-paris,Chez Haki,https://s3-media1.fl.yelpcdn.com/bphoto/Em6ZzvAdxHYy0Jhjx9SRoQ/o.jpg,https://www.yelp.com/biz/chez-haki-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,1,5.0,,,"43 rue des Gravilliers, 75003 Paris, France",75003 Paris,Paris,FR,48.86414,2.35547,"['Chinese', 'Wok', 'Soup']",False,,,,,,,
1569,j_l7aWHDm0k4bFTgcDTPrw,restaurant-koufuxuan-le-bonheur-des-gourmands-paris,Restaurant Koufuxuan le Bonheur des Gourmands,https://s3-media4.fl.yelpcdn.com/bphoto/ISNuWloGSX96zyPqQnj6JA/o.jpg,https://www.yelp.com/biz/restaurant-koufuxuan-le-bonheur-des-gourmands-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,5,4.2,,+33 1 42 93 45 86,"22 rue Biot, 75017 Paris, France",75017 Paris,Paris,FR,48.8848,2.32575,['Pan Asian'],False,,,,,,,
1570,duJVLdn7IQK33RPpaYXSHQ,le-siam-domont-3,Le Siam,https://s3-media1.fl.yelpcdn.com/bphoto/fXfWl9yVqUwuLVo0kc5G0Q/o.jpg,https://www.yelp.com/biz/le-siam-domont-3?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,8,3.6,€€,+33 1 39 35 03 96,"7 rue République, 95330 Domont, France",95330 Domont,Domont,FR,49.0249328,2.324597,"['Chinese', 'Thai', 'Pan Asian']",False,,,,,,,
1571,alcCHsyfKveiYLpIDr4baA,uah-paris,Uah,https://s3-media3.fl.yelpcdn.com/bphoto/P-0rpooa5X4mwLxODvqlLg/o.jpg,https://www.yelp.com/biz/uah-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,3,4.3,€€€,+33 9 81 71 61 18,"62 rue de l'arbre sec, 75001 Paris, France",75001 Paris,Paris,FR,48.86121,2.34261,['Pan Asian'],False,,,,,,,
1572,oeTFQixNl9pr97jpb9I0Rg,duhesme-exquis-traiteur-paris-2,Duhesme Exquis Traiteur,https://s3-media2.fl.yelpcdn.com/bphoto/_GZ_Sgx2kSPlidclPRJhOg/o.jpg,https://www.yelp.com/biz/duhesme-exquis-traiteur-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,3,3.7,€€,+33 1 42 58 75 77,"68 Rue Duhesme, 75018 Paris, France",75018 Paris,Paris,FR,48.89356,2.34301,['Pan Asian'],False,,,,,,,
1573,7C3QnbURsiDxiJcwcAjoCA,lak-thaï-paris,Lak Thaï,https://s3-media2.fl.yelpcdn.com/bphoto/4_0JBxmZQBe-yh7SGyagCA/o.jpg,https://www.yelp.com/biz/lak-tha%C3%AF-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,4,4.8,€,+33 7 61 68 44 15,"44 ave d'Ivry, centre commercial Oslo, 75013 Paris, France",75013 Paris,Paris,FR,48.8240125905177,2.36486010253429,"['Laotian', 'Thai', 'Pan Asian']",False,,,,,,,
1574,O5FPXl1rThypuwd0hdJ0Wg,sushi-ku-paris,Sushi Ku,https://s3-media4.fl.yelpcdn.com/bphoto/Q5f2qQQI_g_DZHJk48Kvug/o.jpg,https://www.yelp.com/biz/sushi-ku-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,3,4.7,,+33 1 44 71 01 33,"7 rue de Castellane, 75008 Paris, France",75008 Paris,Paris,FR,48.87223,2.32513,"['Japanese', 'Sushi Bars', 'Pan Asian']",False,12:00-15:00,12:00-15:00,12:00-15:00,12:00-15:00,12:00-15:00,,
1575,Pj-8I6wtahUWkVy-7SAIgA,echizen-soba-togo-paris,Echizen Soba Togo,https://s3-media3.fl.yelpcdn.com/bphoto/ijky5VXnRAK1-5alJ30Hxw/o.jpg,https://www.yelp.com/biz/echizen-soba-togo-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,3,5.0,,+33 1 73 71 69 23,"33 rue Saint-Roch, 75001 Paris, France",75001 Paris,Paris,FR,48.86593,2.33254,['Japanese'],False,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:30-22:30,
1576,elMJeqUMqwuhzdjJ3SepPw,ruelle-bambou-paris,Ruelle Bambou,https://s3-media2.fl.yelpcdn.com/bphoto/dQtU7St0Cz_qU71N9cWR6A/o.jpg,https://www.yelp.com/biz/ruelle-bambou-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,1,4.0,,+33 1 42 39 34 73,"6 rue Mabillon, 75006 Paris, France",75006 Paris,Paris,FR,48.8524739494708,2.33503363397099,['Pan Asian'],True,18:00-23:30,18:00-23:30,18:00-23:30,18:00-23:30,18:00-23:30,18:00-23:30,18:00-23:30
1577,ySA565z-JMwI3LFtjOehBg,baoli-bao-paris-3,Baoli Bao,https://s3-media3.fl.yelpcdn.com/bphoto/FVSz5C3YTSEODjKWwNXSXQ/o.jpg,https://www.yelp.com/biz/baoli-bao-paris-3?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,2,4.5,,+33 1 83 91 95 50,"89 rue du Faubourg Poissonnière, 75009 Paris, France",75009 Paris,Paris,FR,48.87676,2.34863,"['Burgers', 'Bubble Tea', 'Asian Fusion']",False,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,
1578,Fux4vZnkli2YtHSK6UPq7w,madame-fan-paris,Madame Fan,https://s3-media3.fl.yelpcdn.com/bphoto/RBRWlIKyVW5VWmo9OQ_f8A/o.jpg,https://www.yelp.com/biz/madame-fan-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,27,4.2,€€€,+33 1 53 81 79 77,"18 rue Bayen, 75017 Paris, France",75017 Paris,Paris,FR,48.8801154,2.2943694,"['Asian Fusion', 'Chinese']",True,,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,
1579,nncZVU4Ik48rlW1mUG7VxQ,hakka-home-paris,Hakka Home,https://s3-media2.fl.yelpcdn.com/bphoto/eczoZ6eXCmyaDvyBPD5LNw/o.jpg,https://www.yelp.com/biz/hakka-home-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,6,5.0,€€,+33 9 84 01 51 44,"3 rue Voltaire, 75011 Paris, France",75011 Paris,Paris,FR,48.8522797,2.3900001,"['Chinese', 'Pan Asian']",False,18:30-23:00,18:30-23:00,18:30-23:00,18:30-23:00,18:30-23:00,18:30-23:00,18:30-23:00
1580,K8OQ3c8xqopKB63GxJN1Mw,chez-van-paris,Chez Van,https://s3-media3.fl.yelpcdn.com/bphoto/2i4tX-GkoqKXlIUFd7qQuQ/o.jpg,https://www.yelp.com/biz/chez-van-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,49,3.5,€€,+33 1 43 37 05 97,"65 boulevard Saint-Marcel, 75013 Paris, France",75013 Paris,Paris,FR,48.83754,2.35419,"['Chinese', 'Pan Asian']",False,,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:00
1581,X2Len-9KGNTKG9GsIAp_SQ,la-bibimerie-restaurant-franco-coréen-paris,La Bibimerie - Restaurant Franco-Coréen,https://s3-media2.fl.yelpcdn.com/bphoto/jxoVmqXhIz63046Cj6Lz2A/o.jpg,https://www.yelp.com/biz/la-bibimerie-restaurant-franco-cor%C3%A9en-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,3,2.7,,+33 1 42 85 29 12,"1 Rue Lucien Sampaix, 75010 Paris, France",75010 Paris,Paris,FR,48.8707658,2.3595935,"['Korean', 'Asian Fusion', 'Pan Asian']",True,12:00-15:00,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:30-22:30,12:30-16:00
1582,GWNmjR0nhPtt4Sz_0FFZ9Q,lily-wang-paris,Lily Wang,https://s3-media2.fl.yelpcdn.com/bphoto/oTfURT-Y6JSZg0Tuxjeyzw/o.jpg,https://www.yelp.com/biz/lily-wang-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,14,2.1,€€€€,+33 1 53 86 09 09,"40 ave Dusquesnes, 75007 Paris, France",75007 Paris,Paris,FR,48.84982,2.3126699,['Pan Asian'],False,19:00-00:00,19:00-00:00,19:00-00:00,19:00-00:00,19:00-00:00,19:00-00:00,19:00-00:00
1583,nIvQtj6ITaGDMJwiWLW0dg,les-marmites-rouges-paris,Les Marmites Rouges,https://s3-media2.fl.yelpcdn.com/bphoto/n4EFhSV6uYHUP--uqfeICQ/o.jpg,https://www.yelp.com/biz/les-marmites-rouges-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,0,0.0,,+33 1 48 78 11 14,"17 rue de Maubeuge, 75009 Paris, France",75009 Paris,Paris,FR,48.8777451287098,2.34366053721996,"['Chinese', 'Pan Asian']",False,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00
1584,FwS2IhT8fPUZjUUv9UJQKw,soirée-angkor-chaville,Soirée Angkor,,https://www.yelp.com/biz/soir%C3%A9e-angkor-chaville?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,1,4.0,€€,+33 1 47 50 14 81,"1748 Avenue Roger Salengro, 92300 Chaville, France",92300 Chaville,Chaville,FR,48.8075425,2.1860906,['Pan Asian'],False,,,,,,,
1585,uNBcxtw3vDfuivrlMSvacQ,sum-paris,Sum,https://s3-media4.fl.yelpcdn.com/bphoto/pCGj3DhKzbWPO95-SIXrVQ/o.jpg,https://www.yelp.com/biz/sum-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,5,3.4,,+33 1 53 76 32 83,"49 bis ave Franklin D Roosevelt, 75008 Paris, France",75008 Paris,Paris,FR,48.8703,2.31004,"['Food', 'Fast Food', 'Pan Asian']",False,11:00-16:00,11:00-16:00,11:00-16:00,11:00-16:00,11:00-16:00,,
1586,5s8e60g-7gQ_Ybqdp_LCbQ,an-di-an-di-paris,An di an di,https://s3-media2.fl.yelpcdn.com/bphoto/BFgfoCihayesKJEG1Q4dQA/o.jpg,https://www.yelp.com/biz/an-di-an-di-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,5,4.6,€€€,+33 9 81 26 97 10,"9 rue du Liban, 75020 Paris, France",75020 Paris,Paris,FR,48.8686905,2.38535,"['French', 'Pan Asian']",False,,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:00,
1587,LuhkosUkMWygNG5j-doG2w,phokthin-paris,Phokthin,https://s3-media3.fl.yelpcdn.com/bphoto/mo6HtuZAZxh9wSdzDnf-bA/o.jpg,https://www.yelp.com/biz/phokthin-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,1,5.0,,+33 1 45 83 62 50,"44 Avenue d'Ivry, 75013 Paris, France",75013 Paris,Paris,FR,48.8233346,2.3657144,['Pan Asian'],False,,,,,,,
1588,V6-KvEIECs8P2cXayCO22Q,signature-montmartre-paris-2,Signature Montmartre,https://s3-media4.fl.yelpcdn.com/bphoto/q_K8rLVSrHy8w9hf7RtLug/o.jpg,https://www.yelp.com/biz/signature-montmartre-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,20,4.9,,+33 1 84 25 30 00,"12 rue des Trois Frères, 75018 Paris, France",75018 Paris,Paris,FR,48.88443,2.34129,['Asian Fusion'],False,,,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00
1589,VksM-u_ktFqGP0g7uTtMjg,izu-paris,Izu,https://s3-media4.fl.yelpcdn.com/bphoto/L1tL2X3fkTtGR-TvwG1rVA/o.jpg,https://www.yelp.com/biz/izu-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,35,4.2,€€,+33 1 45 87 02 29,"7 Rue Véronèse, 75013 Paris, France",75013 Paris,Paris,FR,48.8337,2.35467,"['Japanese', 'Pan Asian']",True,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,
1590,Kp_a-6sHZQzQUAMfNjmI-A,yuxi-paris,Yuxi,https://s3-media2.fl.yelpcdn.com/bphoto/Ec3j9Cvjldda7ZUDU5CZtA/o.jpg,https://www.yelp.com/biz/yuxi-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,3,3.3,,+33 1 42 86 85 03,"21 rue Saint-Augustin, 75002 Paris, France",75002 Paris,Paris,FR,48.86883,2.33614,"['Chinese', 'Pan Asian']",False,,,,,,,
